x,y,species avg
912.0,912.0,0.129001
913.0,913.0,0.27855775
914.0,914.0,5.364616E-5
915.0,915.0,5.572519E-5
916.0,916.0,0.012330431
917.0,917.0,0.060182467
918.0,918.0,0.078573234
919.0,919.0,0.49457002
920.0,920.0,0.06661514
921.0,921.0,0.14962545
922.0,922.0,0.28176233
923.0,923.0,0.13880004
924.0,924.0,0.46648043
925.0,925.0,0.15796593
926.0,926.0,0.036757514
927.0,927.0,0.023680076
928.0,928.0,0.03562844
929.0,929.0,0.23383209
930.0,930.0,0.64032125
931.0,931.0,0.09147896
932.0,932.0,0.40766454
933.0,933.0,0.14934476
934.0,934.0,0.18249491
935.0,935.0,0.017099876
936.0,936.0,0.0116761215
937.0,937.0,0.16189526
938.0,938.0,0.1424855
939.0,939.0,0.06246558
940.0,940.0,0.5053927
941.0,941.0,0.004624613
942.0,942.0,0.069463655
943.0,943.0,0.525755
944.0,944.0,0.0049789357
945.0,945.0,0.08799811
946.0,946.0,0.20049632
947.0,947.0,1.2970606E-6
948.0,948.0,0.13578218
949.0,949.0,0.06635879
950.0,950.0,0.031399596
951.0,951.0,0.53722596
952.0,952.0,0.026598504
953.0,953.0,0.22190937
954.0,954.0,0.02324092
955.0,955.0,0.69787323
956.0,956.0,0.020734122
957.0,957.0,0.75418437
958.0,958.0,0.08572924
959.0,959.0,0.006537702
960.0,960.0,0.13953139
961.0,961.0,0.15980545
962.0,962.0,0.045705356
963.0,963.0,0.044797644
964.0,964.0,0.05721831
965.0,965.0,0.001317532
966.0,966.0,0.055891514
967.0,967.0,0.109340444
968.0,968.0,0.24322452
969.0,969.0,0.03509156
970.0,970.0,0.07854151
971.0,971.0,0.055767052
972.0,972.0,0.011244528
973.0,973.0,0.29568547
974.0,974.0,0.038940724
975.0,975.0,0.06002165
976.0,976.0,0.23527978
977.0,977.0,0.0025550744
978.0,978.0,0.096028894
979.0,979.0,0.23317266
980.0,980.0,0.8046752
981.0,981.0,0.14436246
982.0,982.0,0.08709353
983.0,983.0,0.7467139
984.0,984.0,0.17112556
985.0,985.0,0.04809568
986.0,986.0,0.048185952
