x,y,species median
761.0,761.0,3.599133E-5
762.0,762.0,4.3039073E-4
763.0,763.0,0.25106335
764.0,764.0,0.35981557
765.0,765.0,0.0017276824
766.0,766.0,7.366547E-5
767.0,767.0,8.730551E-6
768.0,768.0,0.0011584416
769.0,769.0,9.415554E-4
770.0,770.0,0.0026822314
771.0,771.0,0.57918143
772.0,772.0,0.003239189
773.0,773.0,0.0034124097
774.0,774.0,0.022119988
775.0,775.0,9.335294E-5
776.0,776.0,1.00043335E-5
777.0,777.0,0.048345093
778.0,778.0,0.013921306
779.0,779.0,0.7166413
780.0,780.0,6.989198E-5
781.0,781.0,5.066669E-5
782.0,782.0,0.012575078
783.0,783.0,0.8004394
784.0,784.0,0.00972063
785.0,785.0,0.0017830923
786.0,786.0,8.337143E-4
787.0,787.0,0.0018029899
788.0,788.0,3.3581946E-5
789.0,789.0,1.05969826E-4
790.0,790.0,4.916407E-4
791.0,791.0,5.428309E-5
792.0,792.0,1.487574E-4
793.0,793.0,0.08870257
794.0,794.0,0.00543239
795.0,795.0,0.007523087
796.0,796.0,0.5830915
797.0,797.0,0.005190352
798.0,798.0,0.03371786
799.0,799.0,0.008933489
800.0,800.0,0.5639345
801.0,801.0,0.04150375
802.0,802.0,0.04867782
803.0,803.0,1.1088351E-4
804.0,804.0,1.6658029E-6
805.0,805.0,0.0052524297
806.0,806.0,0.0031734058
807.0,807.0,8.040052E-6
808.0,808.0,1.8704438E-4
809.0,809.0,2.632168E-4
810.0,810.0,0.35785028
811.0,811.0,0.001967811
812.0,812.0,0.6079439
813.0,813.0,0.0064753583
814.0,814.0,5.8544024E-6
815.0,815.0,2.2690352E-4
816.0,816.0,0.0078091198
817.0,817.0,0.0057874834
818.0,818.0,0.09414034
819.0,819.0,0.043234803
820.0,820.0,0.029220589
821.0,821.0,3.0429353E-4
822.0,822.0,0.0025597322
823.0,823.0,0.1505784
824.0,824.0,0.0072394116
825.0,825.0,0.20296958
826.0,826.0,5.735488E-5
827.0,827.0,5.439623E-4
828.0,828.0,0.0016812652
829.0,829.0,3.4188427E-4
830.0,830.0,9.3246216E-4
831.0,831.0,0.026852258
832.0,832.0,0.010043011
833.0,833.0,6.0776697E-6
834.0,834.0,1.8829295E-4
835.0,835.0,0.19282085
836.0,836.0,0.016023844
837.0,837.0,0.004454018
838.0,838.0,0.07485049
839.0,839.0,0.0025841987
840.0,840.0,0.62369126
841.0,841.0,0.51288253
842.0,842.0,1.9003743E-5
843.0,843.0,3.2161313E-4
844.0,844.0,0.008082544
845.0,845.0,3.9742052E-4
846.0,846.0,0.03486929
847.0,847.0,0.005633645
848.0,848.0,0.017469168
849.0,849.0,0.05085577
850.0,850.0,7.733593E-5
851.0,851.0,0.007606463
852.0,852.0,0.0035018588
853.0,853.0,0.0094320215
