x,y,species min
2597.0,2597.0,9.0122456E-4
2598.0,2598.0,0.4853118
2599.0,2599.0,1.2051427E-4
2600.0,2600.0,3.7945465E-5
2601.0,2601.0,0.072786264
2602.0,2602.0,4.2899606E-7
2603.0,2603.0,0.0057101687
2604.0,2604.0,0.37563324
2605.0,2605.0,8.495035E-4
2606.0,2606.0,0.009936802
2607.0,2607.0,0.018908178
2608.0,2608.0,0.0010437368
2609.0,2609.0,5.046359E-7
2610.0,2610.0,8.2053E-5
2611.0,2611.0,0.027676068
2612.0,2612.0,1.3871507E-4
2613.0,2613.0,0.004553421
2614.0,2614.0,0.88149756
2615.0,2615.0,1.7480995E-4
2616.0,2616.0,0.0142097585
2617.0,2617.0,0.0018968352
2618.0,2618.0,0.78532493
2619.0,2619.0,0.015745446
2620.0,2620.0,0.010683171
2621.0,2621.0,8.286034E-6
2622.0,2622.0,0.016498873
2623.0,2623.0,4.8409175E-4
2624.0,2624.0,8.7242726E-5
2625.0,2625.0,0.041537214
2626.0,2626.0,0.69902414
2627.0,2627.0,0.0026716867
2628.0,2628.0,0.0018627817
2629.0,2629.0,1.4358393E-5
2630.0,2630.0,0.01960366
2631.0,2631.0,0.0038052362
2632.0,2632.0,0.37674844
2633.0,2633.0,0.0050411616
2634.0,2634.0,4.953349E-4
2635.0,2635.0,0.068020314
2636.0,2636.0,5.3181953E-4
2637.0,2637.0,0.0023378327
2638.0,2638.0,5.8155955E-4
2639.0,2639.0,0.0038519541
2640.0,2640.0,4.7439782E-5
2641.0,2641.0,0.55798864
2642.0,2642.0,0.0046074158
2643.0,2643.0,9.733652E-4
2644.0,2644.0,0.0012312141
2645.0,2645.0,2.846316E-5
2646.0,2646.0,0.007645969
2647.0,2647.0,0.0033463761
2648.0,2648.0,0.0021311312
2649.0,2649.0,2.2265846E-4
2650.0,2650.0,0.9133587
2651.0,2651.0,0.07320891
2652.0,2652.0,0.0017153108
2653.0,2653.0,6.496923E-4
2654.0,2654.0,1.8967482E-7
2655.0,2655.0,5.647728E-7
2656.0,2656.0,0.11624881
2657.0,2657.0,7.143898E-6
2658.0,2658.0,0.007936547
2659.0,2659.0,0.030110603
2660.0,2660.0,0.007875366
2661.0,2661.0,1.9277027E-4
2662.0,2662.0,0.057847742
2663.0,2663.0,0.6953058
2664.0,2664.0,3.7812952E-6
2665.0,2665.0,0.0010220278
2666.0,2666.0,0.0015262939
2667.0,2667.0,2.0246259E-4
2668.0,2668.0,0.008911528
2669.0,2669.0,0.0053988877
2670.0,2670.0,0.0022676059
2671.0,2671.0,4.4998035E-4
2672.0,2672.0,0.001358522
2673.0,2673.0,3.755194E-5
2674.0,2674.0,0.32532895
2675.0,2675.0,0.0011337793
2676.0,2676.0,3.502313E-4
2677.0,2677.0,0.005186179
2678.0,2678.0,1.562449E-5
2679.0,2679.0,1.4536186E-4
2680.0,2680.0,0.010842591
2681.0,2681.0,1.5320401E-6
2682.0,2682.0,0.0062383916
2683.0,2683.0,0.002024436
2684.0,2684.0,6.0131933E-6
2685.0,2685.0,0.018528532
2686.0,2686.0,0.001721901
2687.0,2687.0,1.8810484E-4
2688.0,2688.0,2.271945E-4
2689.0,2689.0,4.838991E-5
2690.0,2690.0,5.780501E-5
2691.0,2691.0,4.13271E-8
2692.0,2692.0,3.8098235E-5
2693.0,2693.0,0.0018299901
2694.0,2694.0,5.738132E-5
2695.0,2695.0,4.6664805E-5
2696.0,2696.0,2.6576905E-4
2697.0,2697.0,8.0603216E-4
2698.0,2698.0,0.0025543997
2699.0,2699.0,0.039503537
2700.0,2700.0,0.400002
2701.0,2701.0,0.023493389
2702.0,2702.0,0.003447108
2703.0,2703.0,1.486576E-5
2704.0,2704.0,6.4707577E-4
2705.0,2705.0,0.12679596
2706.0,2706.0,5.4439215E-6
2707.0,2707.0,2.7886973E-4
2708.0,2708.0,1.4338915E-5
2709.0,2709.0,0.3305502
2710.0,2710.0,0.08833786
2711.0,2711.0,0.06381275
2712.0,2712.0,7.057694E-4
2713.0,2713.0,1.288314E-4
2714.0,2714.0,0.008328141
2715.0,2715.0,0.0037683137
2716.0,2716.0,0.004220207
2717.0,2717.0,0.006700679
2718.0,2718.0,0.5290021
2719.0,2719.0,9.3646004E-4
2720.0,2720.0,0.0036881408
2721.0,2721.0,0.62017137
2722.0,2722.0,0.0025472357
2723.0,2723.0,0.0028048798
2724.0,2724.0,0.032729365
2725.0,2725.0,2.3015153E-4
2726.0,2726.0,0.6775026
2727.0,2727.0,1.4260059E-4
2728.0,2728.0,0.41824526
2729.0,2729.0,2.083174E-5
2730.0,2730.0,0.370726
2731.0,2731.0,0.0041237036
2732.0,2732.0,0.0031489069
2733.0,2733.0,0.11525064
2734.0,2734.0,0.025071101
2735.0,2735.0,0.0048397193
2736.0,2736.0,0.20128106
2737.0,2737.0,0.7522223
2738.0,2738.0,8.000706E-5
2739.0,2739.0,1.515434E-5
2740.0,2740.0,2.2602397E-4
2741.0,2741.0,3.5387206E-5
2742.0,2742.0,0.6033243
2743.0,2743.0,0.00444753
2744.0,2744.0,0.0023976222
2745.0,2745.0,1.9186975E-5
2746.0,2746.0,8.000891E-5
2747.0,2747.0,9.436674E-5
2748.0,2748.0,2.182861E-5
2749.0,2749.0,4.3824897E-4
2750.0,2750.0,1.6319567E-4
2751.0,2751.0,0.0028158664
2752.0,2752.0,0.012588796
2753.0,2753.0,3.0346031E-5
2754.0,2754.0,5.130761E-6
2755.0,2755.0,0.008205305
2756.0,2756.0,3.6610273E-4
2757.0,2757.0,9.062478E-4
2758.0,2758.0,0.008871411
2759.0,2759.0,0.60663134
2760.0,2760.0,0.5617907
2761.0,2761.0,0.017201906
2762.0,2762.0,0.005240785
2763.0,2763.0,0.006738224
2764.0,2764.0,0.0223675
2765.0,2765.0,0.008840778
2766.0,2766.0,0.69984984
2767.0,2767.0,0.007209413
2768.0,2768.0,4.322106E-6
2769.0,2769.0,0.013767174
2770.0,2770.0,0.31361705
2771.0,2771.0,3.5475719E-6
2772.0,2772.0,7.687521E-6
2773.0,2773.0,0.0459191
2774.0,2774.0,0.021349162
2775.0,2775.0,5.9321197E-4
2776.0,2776.0,0.002900231
2777.0,2777.0,7.3289435E-4
2778.0,2778.0,2.710523E-5
2779.0,2779.0,0.2572127
2780.0,2780.0,4.0966927E-4
2781.0,2781.0,0.0042923824
2782.0,2782.0,2.9566206E-4
2783.0,2783.0,3.5084797E-6
2784.0,2784.0,0.0011122692
2785.0,2785.0,2.1234145E-4
2786.0,2786.0,0.0019182427
2787.0,2787.0,0.0026622599
2788.0,2788.0,2.2819114E-4
2789.0,2789.0,6.4775368E-6
2790.0,2790.0,0.0155182155
2791.0,2791.0,4.757653E-4
2792.0,2792.0,2.8884699E-5
2793.0,2793.0,2.4310432E-4
2794.0,2794.0,0.26559076
2795.0,2795.0,0.0032839428
2796.0,2796.0,6.290382E-4
2797.0,2797.0,0.0012536902
2798.0,2798.0,0.0013307135
2799.0,2799.0,0.0012565943
2800.0,2800.0,2.8694967E-6
2801.0,2801.0,0.0035405864
2802.0,2802.0,0.008661567
2803.0,2803.0,0.64758635
2804.0,2804.0,0.5395585
2805.0,2805.0,1.986722E-7
2806.0,2806.0,6.108484E-5
2807.0,2807.0,0.006711854
2808.0,2808.0,0.003773302
2809.0,2809.0,0.0028492124
2810.0,2810.0,4.5770215E-4
2811.0,2811.0,1.4781552E-4
2812.0,2812.0,9.0475363E-4
2813.0,2813.0,5.6797322E-5
2814.0,2814.0,9.631117E-4
2815.0,2815.0,1.7065962E-5
2816.0,2816.0,0.005436596
2817.0,2817.0,0.0060948716
2818.0,2818.0,3.8046393E-4
2819.0,2819.0,0.020068683
2820.0,2820.0,0.03809502
2821.0,2821.0,0.0013658768
2822.0,2822.0,0.0078061945
2823.0,2823.0,4.1748044E-6
2824.0,2824.0,1.2144295E-4
2825.0,2825.0,8.107897E-4
2826.0,2826.0,0.03144807
2827.0,2827.0,0.03386931
2828.0,2828.0,0.03402601
2829.0,2829.0,3.2500055E-5
2830.0,2830.0,2.475875E-4
2831.0,2831.0,6.1611636E-6
2832.0,2832.0,0.005020701
2833.0,2833.0,1.1578961E-5
2834.0,2834.0,0.68289393
2835.0,2835.0,0.0014626193
2836.0,2836.0,4.5681663E-5
2837.0,2837.0,0.0030250992
2838.0,2838.0,0.0045462563
2839.0,2839.0,0.008213109
2840.0,2840.0,0.007399568
2841.0,2841.0,7.4916294E-5
2842.0,2842.0,0.002747419
2843.0,2843.0,0.82002586
2844.0,2844.0,0.005399811
2845.0,2845.0,0.020987015
2846.0,2846.0,4.2459757E-5
2847.0,2847.0,0.003991585
2848.0,2848.0,2.329642E-4
2849.0,2849.0,6.938675E-4
2850.0,2850.0,0.0781537
2851.0,2851.0,0.0040863347
2852.0,2852.0,0.0034174584
2853.0,2853.0,0.0010241015
2854.0,2854.0,0.007924407
2855.0,2855.0,0.0064277966
2856.0,2856.0,0.0022949905
2857.0,2857.0,1.3468349E-5
2858.0,2858.0,0.0028957147
2859.0,2859.0,0.0054060086
2860.0,2860.0,5.8325E-5
2861.0,2861.0,5.0956797E-4
2862.0,2862.0,0.65224093
2863.0,2863.0,2.5351316E-4
2864.0,2864.0,0.0030578456
2865.0,2865.0,0.5113979
2866.0,2866.0,0.6136637
2867.0,2867.0,0.005569707
2868.0,2868.0,0.0077065183
2869.0,2869.0,5.751525E-4
2870.0,2870.0,0.13912503
2871.0,2871.0,7.1639106E-6
2872.0,2872.0,3.845606E-5
2873.0,2873.0,9.791168E-4
2874.0,2874.0,0.020242801
2875.0,2875.0,1.3318472E-4
2876.0,2876.0,5.910608E-5
2877.0,2877.0,0.007420935
2878.0,2878.0,2.7754171E-5
2879.0,2879.0,0.0151010435
2880.0,2880.0,7.971527E-5
2881.0,2881.0,3.167077E-5
2882.0,2882.0,1.0107774E-5
2883.0,2883.0,0.0023294867
2884.0,2884.0,0.0013921985
2885.0,2885.0,0.0017199226
2886.0,2886.0,0.74841505
2887.0,2887.0,3.371558E-5
2888.0,2888.0,0.1918715
2889.0,2889.0,7.918179E-5
2890.0,2890.0,0.0069575594
2891.0,2891.0,0.037199736
2892.0,2892.0,0.005514935
2893.0,2893.0,0.046473652
2894.0,2894.0,1.5619872E-4
2895.0,2895.0,2.9711198E-4
2896.0,2896.0,0.43582767
2897.0,2897.0,1.6062814E-6
2898.0,2898.0,0.002539126
2899.0,2899.0,0.6353469
2900.0,2900.0,1.2125723E-4
2901.0,2901.0,0.013902998
2902.0,2902.0,4.6170346E-4
2903.0,2903.0,3.9585284E-4
2904.0,2904.0,1.7971144E-5
2905.0,2905.0,0.0071999948
2906.0,2906.0,0.0017658403
2907.0,2907.0,0.0016515434
2908.0,2908.0,0.04075878
2909.0,2909.0,5.8162373E-6
2910.0,2910.0,0.090432644
2911.0,2911.0,0.76337683
2912.0,2912.0,4.312314E-5
2913.0,2913.0,0.0020896855
2914.0,2914.0,0.026697049
2915.0,2915.0,0.003666045
2916.0,2916.0,7.847158E-4
2917.0,2917.0,0.0014051463
2918.0,2918.0,1.0313218E-5
2919.0,2919.0,2.6501451E-5
2920.0,2920.0,0.003282637
2921.0,2921.0,1.02506885E-4
2922.0,2922.0,0.108767316
2923.0,2923.0,0.3736411
2924.0,2924.0,0.0014095482
2925.0,2925.0,7.82285E-5
2926.0,2926.0,0.0077421763
2927.0,2927.0,0.019254006
2928.0,2928.0,8.3087996E-4
2929.0,2929.0,0.010372168
2930.0,2930.0,0.002273767
2931.0,2931.0,8.590957E-4
2932.0,2932.0,6.2628337E-6
2933.0,2933.0,4.741974E-4
2934.0,2934.0,1.41523715E-5
2935.0,2935.0,4.313532E-5
2936.0,2936.0,0.0127456775
2937.0,2937.0,0.001401163
2938.0,2938.0,0.0024526916
2939.0,2939.0,4.971772E-5
2940.0,2940.0,4.086556E-4
2941.0,2941.0,0.27088004
2942.0,2942.0,0.00732006
2943.0,2943.0,3.400044E-5
2944.0,2944.0,2.9913992E-5
2945.0,2945.0,0.011208985
2946.0,2946.0,0.0035008295
2947.0,2947.0,6.0578686E-6
2948.0,2948.0,3.9084847E-4
2949.0,2949.0,6.5182167E-4
2950.0,2950.0,0.002282108
2951.0,2951.0,1.5681389E-6
2952.0,2952.0,0.0024080402
2953.0,2953.0,0.3942659
2954.0,2954.0,6.9468614E-4
2955.0,2955.0,0.0019507599
2956.0,2956.0,1.0366673E-5
2957.0,2957.0,0.009962264
2958.0,2958.0,0.003975545
2959.0,2959.0,9.945095E-5
2960.0,2960.0,3.4414268E-5
2961.0,2961.0,6.3098587E-6
2962.0,2962.0,0.0031198496
2963.0,2963.0,0.0028089406
2964.0,2964.0,0.007333676
2965.0,2965.0,0.016609231
2966.0,2966.0,2.7216652E-6
2967.0,2967.0,0.004067608
2968.0,2968.0,0.0085984785
2969.0,2969.0,0.008606232
2970.0,2970.0,0.0018788024
2971.0,2971.0,0.013822491
2972.0,2972.0,0.0010723928
2973.0,2973.0,0.008079976
2974.0,2974.0,0.0031037543
2975.0,2975.0,0.6022532
2976.0,2976.0,2.6127635E-4
2977.0,2977.0,3.4176956E-5
2978.0,2978.0,2.3649067E-4
2979.0,2979.0,0.0040318705
2980.0,2980.0,8.221433E-5
2981.0,2981.0,1.5088414E-5
2982.0,2982.0,8.985512E-5
2983.0,2983.0,0.700879
2984.0,2984.0,0.6955355
2985.0,2985.0,4.5943114E-5
2986.0,2986.0,1.995303E-4
2987.0,2987.0,2.6054035E-5
2988.0,2988.0,1.9848418E-4
2989.0,2989.0,4.9575034E-4
2990.0,2990.0,1.8472616E-4
2991.0,2991.0,0.0067288494
2992.0,2992.0,0.011296485
2993.0,2993.0,0.0043768655
2994.0,2994.0,5.5246224E-4
2995.0,2995.0,0.17207153
2996.0,2996.0,0.008054159
2997.0,2997.0,4.1607507E-7
2998.0,2998.0,3.67174E-5
2999.0,2999.0,0.345097
3000.0,3000.0,0.0013451617
3001.0,3001.0,0.006731253
3002.0,3002.0,0.047385514
3003.0,3003.0,0.008483822
3004.0,3004.0,4.04214E-5
3005.0,3005.0,0.0025766112
3006.0,3006.0,8.438157E-6
3007.0,3007.0,0.0023788048
3008.0,3008.0,0.0043845447
3009.0,3009.0,0.5520189
3010.0,3010.0,4.0816725E-5
3011.0,3011.0,2.0560158E-4
3012.0,3012.0,0.01209735
3013.0,3013.0,0.0013383123
3014.0,3014.0,2.647932E-4
3015.0,3015.0,0.0036021415
3016.0,3016.0,0.005135135
3017.0,3017.0,0.6401923
3018.0,3018.0,0.84331346
3019.0,3019.0,6.4907194E-4
3020.0,3020.0,7.145496E-6
3021.0,3021.0,0.011118401
3022.0,3022.0,0.0026147892
3023.0,3023.0,0.757108
3024.0,3024.0,3.623866E-4
3025.0,3025.0,1.2342736E-6
3026.0,3026.0,2.0878218E-5
3027.0,3027.0,0.0033126257
3028.0,3028.0,1.6329655E-5
3029.0,3029.0,4.3138463E-4
3030.0,3030.0,8.079727E-6
3031.0,3031.0,0.13971412
3032.0,3032.0,6.962447E-5
3033.0,3033.0,0.35108864
3034.0,3034.0,0.6044486
3035.0,3035.0,1.6808175E-5
3036.0,3036.0,0.7538923
3037.0,3037.0,3.5488538E-5
3038.0,3038.0,2.4391746E-5
3039.0,3039.0,0.010274165
3040.0,3040.0,0.38499397
3041.0,3041.0,0.5606553
3042.0,3042.0,6.130518E-4
3043.0,3043.0,6.798154E-6
3044.0,3044.0,4.4168064E-5
3045.0,3045.0,0.027629532
3046.0,3046.0,0.011705584
3047.0,3047.0,0.012598667
3048.0,3048.0,0.0015097288
3049.0,3049.0,3.9648353E-6
3050.0,3050.0,1.799137E-4
3051.0,3051.0,2.2095784E-4
3052.0,3052.0,0.0027208694
3053.0,3053.0,5.5422996E-5
3054.0,3054.0,0.0030970268
3055.0,3055.0,0.0072902143
3056.0,3056.0,4.5193367E-5
3057.0,3057.0,2.6750172E-6
3058.0,3058.0,0.050319146
3059.0,3059.0,0.005179375
3060.0,3060.0,0.004025023
3061.0,3061.0,0.023100814
3062.0,3062.0,0.001110848
3063.0,3063.0,0.0034823497
3064.0,3064.0,0.019677423
3065.0,3065.0,4.3509925E-5
3066.0,3066.0,0.001075137
3067.0,3067.0,0.001187273
3068.0,3068.0,0.008715469
3069.0,3069.0,0.0029280316
3070.0,3070.0,9.560477E-6
3071.0,3071.0,0.06779625
3072.0,3072.0,0.26254675
3073.0,3073.0,0.44277343
3074.0,3074.0,6.3168956E-4
3075.0,3075.0,0.42535466
3076.0,3076.0,3.278053E-4
3077.0,3077.0,0.35689372
3078.0,3078.0,0.043182924
3079.0,3079.0,0.43614623
3080.0,3080.0,1.5577328E-4
3081.0,3081.0,1.6093887E-5
3082.0,3082.0,0.0024044865
3083.0,3083.0,0.029095465
3084.0,3084.0,0.0019063847
3085.0,3085.0,8.0272175E-6
3086.0,3086.0,1.5021041E-4
3087.0,3087.0,0.0077234
3088.0,3088.0,0.0077408515
3089.0,3089.0,1.08624714E-4
3090.0,3090.0,1.8064327E-4
3091.0,3091.0,5.4208725E-4
3092.0,3092.0,0.005660995
3093.0,3093.0,0.0012561633
3094.0,3094.0,0.011122442
3095.0,3095.0,0.57898825
3096.0,3096.0,1.9816052E-6
3097.0,3097.0,6.041912E-4
3098.0,3098.0,0.008979465
3099.0,3099.0,0.021387773
3100.0,3100.0,1.0835418E-5
3101.0,3101.0,0.004407847
3102.0,3102.0,1.05431955E-5
3103.0,3103.0,0.043524522
3104.0,3104.0,0.50394785
3105.0,3105.0,3.3470994E-4
3106.0,3106.0,7.4514496E-4
3107.0,3107.0,0.009636266
3108.0,3108.0,0.84079665
3109.0,3109.0,0.0039436677
3110.0,3110.0,2.1005887E-6
3111.0,3111.0,0.0026510071
3112.0,3112.0,0.554835
3113.0,3113.0,2.0438505E-4
3114.0,3114.0,0.0017181928
3115.0,3115.0,7.7688455E-6
3116.0,3116.0,7.109262E-5
3117.0,3117.0,0.6018908
3118.0,3118.0,0.004514877
3119.0,3119.0,0.0020277062
3120.0,3120.0,4.0332196E-4
3121.0,3121.0,0.7888726
3122.0,3122.0,8.863841E-5
3123.0,3123.0,0.77038795
3124.0,3124.0,0.0058238073
3125.0,3125.0,0.004680124
3126.0,3126.0,5.5234576E-8
3127.0,3127.0,1.2729636E-4
3128.0,3128.0,1.3414021E-5
3129.0,3129.0,0.8836316
3130.0,3130.0,0.5099641
3131.0,3131.0,2.5381075E-4
3132.0,3132.0,7.1715112E-6
3133.0,3133.0,1.3352941E-4
3134.0,3134.0,0.032147653
3135.0,3135.0,0.0023019067
3136.0,3136.0,0.0068851113
3137.0,3137.0,0.0018795691
3138.0,3138.0,0.007128995
3139.0,3139.0,0.0014281262
3140.0,3140.0,0.016484018
3141.0,3141.0,5.1090564E-4
3142.0,3142.0,6.3492303E-6
3143.0,3143.0,3.8266595E-4
3144.0,3144.0,0.002759758
3145.0,3145.0,2.7326692E-4
3146.0,3146.0,0.0016454204
3147.0,3147.0,0.007453531
3148.0,3148.0,0.4261055
3149.0,3149.0,0.544347
3150.0,3150.0,1.303441E-5
3151.0,3151.0,2.3377412E-5
3152.0,3152.0,0.015015602
3153.0,3153.0,0.7995393
3154.0,3154.0,0.00538964
3155.0,3155.0,0.33131152
3156.0,3156.0,1.42476E-5
3157.0,3157.0,0.06098756
3158.0,3158.0,0.23705281
3159.0,3159.0,3.345799E-4
3160.0,3160.0,0.082079016
3161.0,3161.0,0.012635693
3162.0,3162.0,0.001481623
3163.0,3163.0,0.009705966
3164.0,3164.0,0.0055209175
3165.0,3165.0,2.5107377E-4
3166.0,3166.0,1.7341064E-5
3167.0,3167.0,0.0071235984
3168.0,3168.0,5.4951914E-5
3169.0,3169.0,0.008186743
3170.0,3170.0,0.0013146516
3171.0,3171.0,0.011557155
3172.0,3172.0,1.114479E-4
3173.0,3173.0,0.007863738
3174.0,3174.0,3.700014E-7
3175.0,3175.0,0.07957887
3176.0,3176.0,0.60500866
3177.0,3177.0,4.3299064E-5
3178.0,3178.0,0.0011274111
3179.0,3179.0,4.5728183E-4
3180.0,3180.0,0.45434266
3181.0,3181.0,0.049973752
3182.0,3182.0,6.542434E-5
3183.0,3183.0,0.013809112
3184.0,3184.0,0.004452095
3185.0,3185.0,5.15453E-4
3186.0,3186.0,3.6814407E-4
3187.0,3187.0,0.0010948352
3188.0,3188.0,0.48325804
3189.0,3189.0,0.7494548
3190.0,3190.0,1.06085274E-4
3191.0,3191.0,0.042455126
3192.0,3192.0,0.0068895225
3193.0,3193.0,4.3627904E-5
3194.0,3194.0,1.817768E-6
3195.0,3195.0,0.01608809
3196.0,3196.0,1.3209771E-7
3197.0,3197.0,0.00509681
3198.0,3198.0,0.004435522
3199.0,3199.0,5.5989026E-6
3200.0,3200.0,3.9235724E-4
3201.0,3201.0,0.012885616
3202.0,3202.0,2.1525516E-6
3203.0,3203.0,7.685824E-5
3204.0,3204.0,2.5094118E-7
3205.0,3205.0,1.2949736E-4
3206.0,3206.0,0.3111759
3207.0,3207.0,2.6095868E-4
3208.0,3208.0,0.39006788
3209.0,3209.0,0.0029462972
3210.0,3210.0,0.56526387
3211.0,3211.0,0.0025866996
3212.0,3212.0,0.0011980848
3213.0,3213.0,0.0027381252
3214.0,3214.0,8.7947864E-4
3215.0,3215.0,0.0011477196
3216.0,3216.0,8.166421E-5
3217.0,3217.0,0.003287327
3218.0,3218.0,0.0023678653
3219.0,3219.0,8.533282E-5
3220.0,3220.0,0.7965466
3221.0,3221.0,0.52628756
3222.0,3222.0,5.009022E-5
3223.0,3223.0,0.0043359487
3224.0,3224.0,0.0058096205
3225.0,3225.0,0.0019912282
3226.0,3226.0,1.7496937E-5
3227.0,3227.0,2.5198588E-5
3228.0,3228.0,5.1762786E-6
3229.0,3229.0,2.5025847E-6
3230.0,3230.0,0.036777966
3231.0,3231.0,1.1547004E-5
3232.0,3232.0,6.1506423E-4
3233.0,3233.0,0.002604095
3234.0,3234.0,0.006111524
3235.0,3235.0,0.0016697698
3236.0,3236.0,8.918509E-6
3237.0,3237.0,0.020213207
3238.0,3238.0,5.824811E-6
3239.0,3239.0,0.014888899
3240.0,3240.0,2.9612103E-4
3241.0,3241.0,2.2724266E-4
3242.0,3242.0,0.063422866
3243.0,3243.0,1.9487932E-5
3244.0,3244.0,4.9102517E-5
3245.0,3245.0,6.135228E-7
3246.0,3246.0,0.003355342
3247.0,3247.0,0.0047139586
3248.0,3248.0,0.68452555
3249.0,3249.0,5.7282996E-5
3250.0,3250.0,0.038955804
3251.0,3251.0,0.003548939
3252.0,3252.0,0.4724297
3253.0,3253.0,1.5535996E-5
3254.0,3254.0,0.012949403
3255.0,3255.0,0.045333054
3256.0,3256.0,0.0015100479
3257.0,3257.0,0.4775842
3258.0,3258.0,0.45421734
3259.0,3259.0,0.005986751
3260.0,3260.0,3.2875783E-4
3261.0,3261.0,0.00472529
3262.0,3262.0,0.001387612
3263.0,3263.0,2.2748342E-5
3264.0,3264.0,0.009076392
3265.0,3265.0,1.2484517E-4
3266.0,3266.0,7.022082E-5
3267.0,3267.0,0.0031969661
3268.0,3268.0,0.025436245
3269.0,3269.0,1.10348365E-5
3270.0,3270.0,0.008826407
3271.0,3271.0,0.0027498158
3272.0,3272.0,3.2953726E-4
3273.0,3273.0,5.1853695E-4
3274.0,3274.0,8.7730905E-6
3275.0,3275.0,0.0011381815
3276.0,3276.0,4.2471912E-4
3277.0,3277.0,0.07457987
3278.0,3278.0,0.029431362
3279.0,3279.0,0.13498366
3280.0,3280.0,0.01971768
3281.0,3281.0,1.1104185E-4
3282.0,3282.0,1.7668166E-5
3283.0,3283.0,0.01583653
3284.0,3284.0,1.026263E-7
3285.0,3285.0,0.0017853978
3286.0,3286.0,0.6297329
3287.0,3287.0,0.0015979818
3288.0,3288.0,0.0011248348
3289.0,3289.0,3.0090142E-4
3290.0,3290.0,0.6643522
3291.0,3291.0,0.50117713
3292.0,3292.0,8.234229E-6
3293.0,3293.0,1.6724741E-6
3294.0,3294.0,0.0011501933
3295.0,3295.0,0.02015534
3296.0,3296.0,8.3364255E-4
3297.0,3297.0,1.7820217E-4
3298.0,3298.0,0.42558903
3299.0,3299.0,3.1984894E-4
3300.0,3300.0,8.003501E-6
3301.0,3301.0,0.0029374796
3302.0,3302.0,1.0929974E-4
3303.0,3303.0,1.1338564E-5
3304.0,3304.0,1.1951684E-6
3305.0,3305.0,4.452773E-5
3306.0,3306.0,0.61596316
3307.0,3307.0,0.001062602
3308.0,3308.0,3.3257474E-4
3309.0,3309.0,7.860852E-4
3310.0,3310.0,0.006224821
3311.0,3311.0,0.612322
3312.0,3312.0,0.018146826
3313.0,3313.0,2.5227628E-4
3314.0,3314.0,5.4381706E-4
3315.0,3315.0,0.6836706
3316.0,3316.0,0.020454472
3317.0,3317.0,0.008854279
3318.0,3318.0,0.0011561062
3319.0,3319.0,4.2210404E-6
3320.0,3320.0,0.0019985032
3321.0,3321.0,0.3394452
3322.0,3322.0,0.038288083
3323.0,3323.0,0.8318569
3324.0,3324.0,0.005080049
3325.0,3325.0,0.006232976
3326.0,3326.0,0.0011199358
3327.0,3327.0,8.185058E-7
3328.0,3328.0,1.7115738E-6
3329.0,3329.0,1.941025E-4
3330.0,3330.0,0.013534976
3331.0,3331.0,0.006003604
3332.0,3332.0,0.04380381
3333.0,3333.0,0.604879
3334.0,3334.0,0.028171694
3335.0,3335.0,0.008108352
3336.0,3336.0,0.0043398845
3337.0,3337.0,0.0029670077
3338.0,3338.0,7.8157854E-4
3339.0,3339.0,0.006292021
3340.0,3340.0,0.020413632
3341.0,3341.0,0.004803938
3342.0,3342.0,0.22761
3343.0,3343.0,1.3416955E-4
3344.0,3344.0,0.003518482
3345.0,3345.0,0.78714883
3346.0,3346.0,0.00956518
3347.0,3347.0,0.79693466
3348.0,3348.0,3.3081483E-4
3349.0,3349.0,7.945986E-6
3350.0,3350.0,9.34135E-6
3351.0,3351.0,0.004926533
3352.0,3352.0,0.0027983987
3353.0,3353.0,0.022231773
3354.0,3354.0,3.919185E-4
3355.0,3355.0,0.21384469
3356.0,3356.0,0.0016412027
3357.0,3357.0,0.0015086287
3358.0,3358.0,0.0056429603
3359.0,3359.0,0.34796456
3360.0,3360.0,0.6647266
3361.0,3361.0,0.6727532
3362.0,3362.0,2.9020764E-5
3363.0,3363.0,0.004771393
3364.0,3364.0,1.9161766E-6
3365.0,3365.0,0.022427293
3366.0,3366.0,2.668539E-4
3367.0,3367.0,0.0014700292
3368.0,3368.0,0.003685041
3369.0,3369.0,0.0024852494
3370.0,3370.0,1.6617156E-5
3371.0,3371.0,1.9546016E-4
3372.0,3372.0,0.0013478453
3373.0,3373.0,0.007192724
3374.0,3374.0,0.011891872
3375.0,3375.0,5.157477E-6
3376.0,3376.0,0.015757242
3377.0,3377.0,0.6163738
3378.0,3378.0,8.843055E-4
3379.0,3379.0,5.987237E-5
3380.0,3380.0,0.004459798
3381.0,3381.0,0.043828953
3382.0,3382.0,0.015054925
3383.0,3383.0,0.012268918
3384.0,3384.0,0.0010876373
3385.0,3385.0,0.259
3386.0,3386.0,0.006526969
3387.0,3387.0,0.004561282
3388.0,3388.0,0.0013403661
3389.0,3389.0,9.539458E-5
3390.0,3390.0,0.49248987
3391.0,3391.0,0.0059836693
3392.0,3392.0,0.36297545
3393.0,3393.0,0.20957382
3394.0,3394.0,4.583423E-5
3395.0,3395.0,0.006272505
3396.0,3396.0,0.0077359998
3397.0,3397.0,0.06830457
3398.0,3398.0,5.8968044E-7
3399.0,3399.0,2.9169416E-4
3400.0,3400.0,0.0020145422
3401.0,3401.0,0.011833017
3402.0,3402.0,0.005345056
3403.0,3403.0,9.480229E-4
3404.0,3404.0,1.8332932E-5
3405.0,3405.0,0.017089944
3406.0,3406.0,0.0020172799
3407.0,3407.0,3.719931E-4
